user_id,pratilipi_id,category_name,predicted_id,predicted_cat,jac_score,cat_jac_score
3777900527395492,"[1377786226533891, 1377786226533891, 1377786226533891, 1377786226602322, 1377786226602322, 1377786226602322, 1377786226658269, 1377786226658269, 1377786226658269, 1377786226737951]","['romance', 'entertainment', 'suspense', 'romance', 'suspense', 'entertainment', 'romance', 'suspense', 'entertainment', 'suspense', 'romance', 'entertainment', 'suspense', 'entertainment', 'romance', 'romance', 'entertainment', 'suspense', 'suspense', 'romance', 'entertainment', 'entertainment', 'romance', 'suspense', 'suspense', 'entertainment', 'romance', 'entertainment', 'romance', 'suspense', 'suspense', 'romance', 'entertainment', 'romance', 'entertainment', 'suspense']","[1377786227255174, 1377786227168268, 1377786227169658, 1377786227412623, 1377786217829713, 1377786227164211, 1377786220451091, 1377786226949046, 1377786227076858, 1377786227153245]","['entertainment', 'swahindi2', 'novels', 'social', 'family', 'romance']",0.0,0.2857142857142857
3788162637144740,"[1377786226531422, 1377786226531422, 1377786226531422, 1377786226568960, 1377786226568960, 1377786226568960, 1377786226682812, 1377786226682812, 1377786226682812, 1377786227838812]","['social', 'suspense', 'romance', 'romance', 'suspense', 'social', 'romance', 'social', 'suspense', 'romance', 'swahindi2', 'suspense', 'swahindi2', 'suspense', 'romance']","[1377786226531425, 1377786226517285, 1377786226432422, 1377786228269106, 1377786226531422, 1377786226445207, 1377786226494713, 1377786226468890, 1377786215542971, 1377786226420537]","['shortstories', 'suspense', 'social', 'comedy', 'romance']",0.07692307692307693,0.5
3801520345096868,"[1377786220211178, 1377786220211178, 1377786220211178, 1377786220250878, 1377786220250878, 1377786220250878, 1377786220290221, 1377786220290221, 1377786220290221, 1377786220410944]","['romance', 'action-and-adventure', 'social', 'action-and-adventure', 'romance', 'social', 'action-and-adventure', 'social', 'romance', 'romance', 'action-and-adventure', 'social', 'action-and-adventure', 'romance', 'social', 'social', 'romance', 'action-and-adventure']","[1377786219758849, 1377786227522406, 1377786217863147, 1377786222464947, 1377786217848724, 1377786219693011, 1377786227298999, 1377786222285240, 1377786217793819, 1377786219994716]","['swahindi2', 'novels', 'women', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'romance', 'horror']",0.0,0.3
3824181664195236,"[1377786228286043, 1377786228286043, 1377786224405818, 1377786224405818, 1377786224405818, 1377786224416043, 1377786224416043, 1377786224416043, 1377786224431880, 1377786224431880]","['romance', 'family', 'romance', 'social', 'novels', 'social', 'romance', 'novels', 'social', 'romance', 'novels']","[1377786227087266, 1377786228151523, 1377786217837225, 1377786216079658, 1377786217863147, 1377786227511278, 1377786228354129, 1377786223575412, 1377786228286043, 1377786223613213]","['entertainment', 'short-story-challenge', 'women', 'moral-inspiring', 'social', 'action-and-adventure', 'family', 'romance']",0.07692307692307693,0.3333333333333333
3836742193816228,"[1377786220425452, 1377786220425452, 1377786220425452, 1377786220454276, 1377786220454276, 1377786220454276, 1377786220535993, 1377786220535993, 1377786220535993]","['romance', 'entertainment', 'family', 'family', 'romance', 'entertainment', 'family', 'romance', 'entertainment']","[1377786227237792, 1377786227087266, 1377786224266890, 1377786217863147, 1377786223443788, 1377786216079658, 1377786222400686, 1377786227269102, 1377786222446931, 1377786227264702]","['entertainment', 'swahindi2', 'novels', 'women', 'moral-inspiring', 'suspense', 'life', 'social', 'action-and-adventure', 'family', 'romance']",0.0,0.2727272727272727
3839256901886628,"[1377786228283937, 1377786228283937, 1377786228283937, 1377786228271489, 1377786228271489, 1377786228271489, 1377786228193614, 1377786228193614, 1377786228193614, 1377786228175709]","['women', 'romance', 'family', 'suspense', 'romance', 'action-and-adventure', 'novels', 'romance', 'family', 'suspense', 'romance', 'action-and-adventure']","[1377786227273475, 1377786227293733, 1377786228174423, 1377786222301160, 1377786228350315, 1377786226773519, 1377786228116435, 1377786220635767, 1377786227946874, 1377786228244062]","['drama', 'novels', 'fantasy', 'moral-inspiring', 'suspense', 'life', 'action-and-adventure', 'webseries', 'comedy', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.3076923076923077
3846923453637284,"[1377786223595201, 1377786223595201, 1377786224079606, 1377786224079606, 1377786224096753, 1377786224096753, 1377786224130106, 1377786224130106, 1377786224147249, 1377786224147249]","['entertainment', 'action-and-adventure', 'entertainment', 'action-and-adventure', 'entertainment', 'action-and-adventure', 'action-and-adventure', 'entertainment', 'entertainment', 'action-and-adventure', 'entertainment', 'action-and-adventure', 'entertainment', 'action-and-adventure', 'romance', 'action-and-adventure', 'entertainment', 'romance']","[1377786224027264, 1377786223908800, 1377786222294178, 1377786224051139, 1377786222201350, 1377786223795118, 1377786223829103, 1377786216368758, 1377786217996376, 1377786222325726]","['entertainment', 'novels', 'social', 'action-and-adventure', 'family', 'comedy', 'romance']",0.0,0.42857142857142855
3864671129346724,"[1377786224261967, 1377786224261967, 1377786224261967, 1377786217231221, 1377786217231221, 1377786217231221, 1377786218112255, 1377786218112255, 1377786218112255, 1377786218840422]","['novels', 'social', 'romance', 'novels', 'suspense', 'romance', 'suspense', 'romance', 'novels', 'romance', 'romance', 'novels', 'family', 'romance', 'webseries', 'entertainment', 'romance', 'romance', 'novels', 'family', 'romance', 'social', 'women']","[1377786226629472, 1377786223860392, 1377786224078346, 1377786223831117, 1377786223876787, 1377786215809721, 1377786224490810, 1377786227518811, 1377786225397501, 1377786226863358]","['entertainment', 'shortstories', 'novels', 'suspense', 'romance']",0.0,0.4444444444444444
3870306407457444,"[1377786225075402, 1377786225075402, 1377786225075402, 1377786225089381, 1377786225089381, 1377786225089381, 1377786225089418, 1377786225089418, 1377786225089418, 1377786225102844]","['entertainment', 'novels', 'romance', 'romance', 'novels', 'entertainment', 'novels', 'romance', 'entertainment', 'romance', 'novels', 'entertainment', 'romance', 'entertainment', 'novels', 'entertainment', 'romance', 'novels', 'novels', 'romance', 'entertainment']","[1377786224862558, 1377786224843623, 1377786224965706, 1377786227103889, 1377786224895796, 1377786224827444, 1377786225062071, 1377786225397501, 1377786224948830, 1377786225042847]","['entertainment', 'novels', 'romance']",0.0,1.0
3872933748843172,"[1377786224588575, 1377786224588575, 1377786224588575, 1377786224635186, 1377786224635186, 1377786224635186, 1377786224807360, 1377786224807360, 1377786224807360, 1377786224819920]","['novels', 'suspense', 'romance', 'suspense', 'romance', 'novels', 'romance', 'suspense', 'novels', 'suspense', 'romance', 'novels', 'romance', 'suspense', 'novels', 'novels', 'romance', 'suspense']","[1377786221968930, 1377786225807047, 1377786221954632, 1377786224126953, 1377786221945109, 1377786216368758, 1377786220635767, 1377786215542971, 1377786227784572, 1377786220908702]","['shortstories', 'novels', 'women', 'life', 'suspense', 'social', 'family', 'comedy', 'romance']",0.0,0.3333333333333333
3877822027702948,"[1377786224415256, 1377786224415256, 1377786224415256, 1377786224423467, 1377786224423467, 1377786224423467, 1377786224487749, 1377786224487749, 1377786224487749, 1377786224478184]","['suspense', 'action-and-adventure', 'romance', 'action-and-adventure', 'romance', 'suspense', 'suspense', 'romance', 'action-and-adventure', 'romance', 'suspense', 'action-and-adventure', 'suspense', 'romance', 'action-and-adventure', 'action-and-adventure', 'romance', 'suspense', 'romance', 'action-and-adventure', 'suspense', 'suspense', 'romance', 'action-and-adventure', 'suspense', 'action-and-adventure', 'romance', 'romance', 'swahindi2', 'romance', 'suspense', 'action-and-adventure', 'romance', 'comedy']","[1377786223954337, 1377786224326177, 1377786224247906, 1377786224266890, 1377786217823791, 1377786224102100, 1377786224294005, 1377786224309943, 1377786224280251, 1377786224081502]","['action-and-adventure', 'suspense', 'romance']",0.0,0.6
3890102775227044,"[1377786225720170, 1377786225720170, 1377786225720229, 1377786225720229, 1377786225720338, 1377786225720338, 1377786225720473, 1377786225720473, 1377786225720570, 1377786225720570]","['novels', 'women', 'novels', 'women', 'novels', 'women', 'novels', 'women', 'women', 'novels', 'novels', 'women', 'novels', 'women', 'women', 'novels', 'novels', 'women', 'women', 'novels']","[1377786223351488, 1377786224274950, 1377786224201352, 1377786225719881, 1377786225711373, 1377786225711283, 1377786228361430, 1377786219071033, 1377786225711228, 1377786224786525]","['novels', 'women', 'social', 'family', 'romance']",0.0,0.4
3908640481125028,"[1377786224623044, 1377786224623044, 1377786224623044, 1377786225868705, 1377786225868705, 1377786226434166, 1377786226434166, 1377786228292447, 1377786228292447, 1377786228292447]","['suspense', 'novels', 'romance', 'romance', 'novels', 'romance', 'novels', 'social', 'novels', 'swahindi2', 'novels', 'romance', 'suspense']","[1377786224623044, 1377786216393926, 1377786224607046, 1377786215828402, 1377786224518867, 1377786224530293, 1377786224501429, 1377786224593719, 1377786227141785, 1377786227209469]","['novels', 'suspense', 'romance']",0.07692307692307693,0.6
3908802014257828,"[1377786227622420, 1377786227622420, 1377786227622420, 1377786222341953, 1377786222341953, 1377786222341953, 1377786228358347, 1377786228358347, 1377786228358347, 1377786228136467]","['romance', 'social', 'novels', 'social', 'romance', 'action-and-adventure', 'romance', 'action-and-adventure', 'novels', 'romance', 'novels', 'drama', 'family', 'romance']","[1377786227174178, 1377786227541124, 1377786227265414, 1377786218667147, 1377786227098347, 1377786227079057, 1377786227121618, 1377786227472883, 1377786227517301, 1377786227449439]","['social', 'novels', 'moral-inspiring', 'romance']",0.0,0.42857142857142855
3915595530543780,"[1377786217753418, 1377786217753418, 1377786217753418]","['family', 'novels', 'romance']","[1377786223356867, 1377786223256230, 1377786223301182, 1377786216079658, 1377786216956047, 1377786217035921, 1377786216044050, 1377786225638935, 1377786217146462, 1377786216939390]","['social', 'shortstories', 'moral-inspiring', 'romance']",0.0,0.16666666666666666
3928009567806116,"[1377786226111114, 1377786226111114, 1377786226111114, 1377786226124716, 1377786226124716, 1377786226124716, 1377786226138624, 1377786226138624, 1377786226138624, 1377786226200655]","['novels', 'romance', 'action-and-adventure', 'romance', 'novels', 'action-and-adventure', 'novels', 'romance', 'action-and-adventure', 'romance', 'novels', 'action-and-adventure', 'romance', 'action-and-adventure', 'novels', 'action-and-adventure', 'novels', 'romance', 'romance', 'novels', 'action-and-adventure', 'action-and-adventure', 'romance', 'novels', 'romance', 'novels', 'action-and-adventure', 'novels', 'action-and-adventure', 'romance', 'novels', 'romance', 'action-and-adventure', 'action-and-adventure', 'novels', 'novels', 'action-and-adventure', 'novels', 'action-and-adventure', 'action-and-adventure', 'novels', 'novels', 'action-and-adventure', 'action-and-adventure', 'novels', 'action-and-adventure', 'novels']","[1377786226948835, 1377786226028707, 1377786222551564, 1377786220716493, 1377786225855567, 1377786226825232, 1377786220635767, 1377786225980248, 1377786225723228, 1377786226046782]","['entertainment', 'shortstories', 'novels', 'life', 'suspense', 'action-and-adventure', 'family', 'romance', 'horror']",0.0,0.3333333333333333
3943819327742628,"[1377786227634841, 1377786227634841, 1377786227634841, 1377786227640506, 1377786227640506, 1377786227640506, 1377786227681913, 1377786227681913, 1377786227681913, 1377786227694262]","['family', 'novels', 'romance', 'romance', 'family', 'novels', 'family', 'novels', 'romance', 'romance', 'novels', 'family', 'romance', 'family', 'novels', 'romance', 'family', 'novels', 'family', 'romance', 'novels', 'novels', 'romance', 'family', 'novels', 'family', 'romance', 'family', 'romance', 'novels', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'romance', 'family', 'novels', 'novels', 'romance', 'family', 'novels', 'romance', 'family', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'romance', 'family', 'novels', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'romance', 'family', 'novels', 'romance', 'family', 'novels', 'romance', 'family', 'novels', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'family', 'romance', 'novels', 'novels', 'romance', 'family']","[1377786227199040, 1377786226126208, 1377786226172067, 1377786227038115, 1377786226139621, 1377786225229997, 1377786227174191, 1377786225694196, 1377786226486298, 1377786226554111]","['shortstories', 'novels', 'suspense', 'family', 'romance', 'Pratilipi-Awards-Hindi', 'horror']",0.0,0.42857142857142855
3980961437360804,"[1377786224436613, 1377786224436613, 1377786224436613, 1377786228219841, 1377786228219841, 1377786228219841]","['romance', 'family', 'novels', 'swahindi2', 'erotica', 'romance']","[1377786227237792, 1377786216248226, 1377786217863147, 1377786225871308, 1377786227269102, 1377786217823791, 1377786227187697, 1377786227371604, 1377786226280695, 1377786227361599]","['entertainment', 'shortstories', 'swahindi2', 'novels', 'women', 'fantasy', 'life', 'suspense', 'action-and-adventure', 'family', 'romance']",0.0,0.3333333333333333
4007379126362788,"[1377786222441036, 1377786222441036, 1377786228222257, 1377786228222257, 1377786228222257, 1377786228004375, 1377786227828246, 1377786227828246]","['romance', 'novels', 'suspense', 'novels', 'romance', 'romance', 'suspense', 'romance']","[1377786219692359, 1377786219805512, 1377786219730858, 1377786219908458, 1377786219789258, 1377786219788528, 1377786219767126, 1377786219796315, 1377786223636028, 1377786219831039]","['social', 'novels', 'suspense', 'romance']",0.0,0.75
4050739908223652,"[1377786228343693, 1377786228343693, 1377786228343693, 1377786228362419, 1377786228362419, 1377786228362419, 1377786228362419, 1377786228362419, 1377786227579796, 1377786227579796]","['action-and-adventure', 'romance', 'suspense', 'entertainment', 'drama', 'romance', 'webseries', 'shortstories', 'romance', 'novels', 'suspense']","[1377786228259491, 1377786228230600, 1377786228231913, 1377786223708012, 1377786228364236, 1377786227488784, 1377786228361430, 1377786228170103, 1377786227458392, 1377786216594555]","['entertainment', 'swahindi2', 'fantasy', 'suspense', 'action-and-adventure', 'romance']",0.0,0.4
